"STATION","NAME","DATE","DAPR","MDPR","PRCP","SNOW","SNWD","TMAX","TMIN","TOBS"
"USC00048135","SHASTA DAM, CA US","2017-04-29",,,"0.00","0.0","0.0","82","47","52"
"USC00048135","SHASTA DAM, CA US","2017-04-30",,,"0.00","0.0","0.0","83","50","60"
"USC00048135","SHASTA DAM, CA US","2017-05-01",,,"0.00","0.0","0.0","82","58","60"
"USC00048135","SHASTA DAM, CA US","2017-05-02",,,"0.00","0.0","0.0","88","58","64"
"USC00048135","SHASTA DAM, CA US","2017-05-03",,,"0.00","0.0","0.0","92","60","69"
"USC00048135","SHASTA DAM, CA US","2017-05-04",,,"0.00","0.0","0.0","95","61","67"
"USC00048135","SHASTA DAM, CA US","2017-05-05",,,"0.00","0.0","0.0","95","56","62"
"USC00048135","SHASTA DAM, CA US","2017-05-06",,,"0.00","0.0","0.0","79","54",
"USC00048135","SHASTA DAM, CA US","2017-05-07",,,"0.00","0.0","0.0","77","49","54"
"USC00048135","SHASTA DAM, CA US","2017-05-08",,,"0.00","0.0","0.0","76","54","62"
"USC00048135","SHASTA DAM, CA US","2017-05-09",,,"0.00","0.0","0.0","85","61","65"
"USC00048135","SHASTA DAM, CA US","2017-05-10",,,"0.00","0.0","0.0","92","61","65"
"USC00048135","SHASTA DAM, CA US","2017-05-11",,,"0.00","0.0","0.0","89","59","62"
"USC00048135","SHASTA DAM, CA US","2017-05-12",,,"0.00","0.0","0.0","80","52","55"
"USC00048135","SHASTA DAM, CA US","2017-05-13",,,"0.00","0.0","0.0","91","45","49"
"USC00048135","SHASTA DAM, CA US","2017-05-14",,,"0.00","0.0","0.0","72","40","57"
"USC00048135","SHASTA DAM, CA US","2017-05-15",,,"0.00","0.0","0.0","73","51","55"
"USC00048135","SHASTA DAM, CA US","2017-05-16",,,"0.01","0.0","0.0","79","53","53"
"USC00048135","SHASTA DAM, CA US","2017-05-17",,,"0.04","0.0","0.0","63","44","49"
"USC00048135","SHASTA DAM, CA US","2017-05-18",,,"0.00","0.0","0.0","85","48","60"
"USC00048135","SHASTA DAM, CA US","2017-05-19",,,"0.00","0.0","0.0","84","59","63"
"USC00048135","SHASTA DAM, CA US","2017-05-20",,,"0.00","0.0","0.0","87","57","65"
"USC00048135","SHASTA DAM, CA US","2017-05-21",,,"0.00","0.0","0.0","95","60","75"
"USC00048135","SHASTA DAM, CA US","2017-05-22",,,"0.00","0.0","0.0","93","62","74"
"USC00048135","SHASTA DAM, CA US","2017-05-23",,,"0.00","0.0","0.0","99","67","70"
"USC00048135","SHASTA DAM, CA US","2017-05-24",,,,"0.0","0.0",,,
"USC00048135","SHASTA DAM, CA US","2017-05-25",,,"0.00","0.0","0.0","93","60","64"
"USC00048135","SHASTA DAM, CA US","2017-05-26",,,"0.00","0.0","0.0","89","59","67"
"USC00048135","SHASTA DAM, CA US","2017-05-27",,,"0.00","0.0","0.0","91","61","70"
"USC00048135","SHASTA DAM, CA US","2017-05-28",,,"0.00","0.0","0.0","94","63","70"
"USC00048135","SHASTA DAM, CA US","2017-05-29",,,,"0.0","0.0",,,
"USC00048135","SHASTA DAM, CA US","2017-05-30",,,"0.00","0.0","0.0","93","66","70"
"USC00048135","SHASTA DAM, CA US","2017-05-31",,,"0.14","0.0","0.0","83","56",
"USC00048135","SHASTA DAM, CA US","2017-06-01",,,"0.02","0.0","0.0","74","56","65"
"USC00048135","SHASTA DAM, CA US","2017-06-02",,,"0.00","0.0","0.0","90","64","72"
"USC00048135","SHASTA DAM, CA US","2017-06-03",,,"0.00","0.0","0.0","91","63","73"
"USC00048135","SHASTA DAM, CA US","2017-06-04",,,"0.00","0.0","0.0","92","64","67"
"USC00048135","SHASTA DAM, CA US","2017-06-05",,,"0.00","0.0","0.0","90","65","67"
"USC00048135","SHASTA DAM, CA US","2017-06-06",,,,"0.0","0.0",,,
"USC00048135","SHASTA DAM, CA US","2017-06-07",,,"0.00","0.0","0.0","93","60","67"
"USC00048135","SHASTA DAM, CA US","2017-06-08",,,"0.37","0.0","0.0","91","53","56"
"USC00048135","SHASTA DAM, CA US","2017-06-09",,,,"0.0","0.0",,,
"USC00048135","SHASTA DAM, CA US","2017-06-10",,,"0.03","0.0","0.0","79","52","57"
"USC00048135","SHASTA DAM, CA US","2017-06-11",,,,"0.0","0.0",,,
"USC00048135","SHASTA DAM, CA US","2017-06-12",,,"0.00","0.0","0.0","67","47","50"
"USC00048135","SHASTA DAM, CA US","2017-06-13",,,,"0.0","0.0",,,
"USC00048135","SHASTA DAM, CA US","2017-06-14",,,"0.00","0.0","0.0","84","51","65"
"USC00048135","SHASTA DAM, CA US","2017-06-15",,,"0.00","0.0","0.0","92","50","66"
"USC00048135","SHASTA DAM, CA US","2017-06-16",,,"0.00","0.0","0.0","92","51","72"
"USC00048135","SHASTA DAM, CA US","2017-06-17",,,"0.00","0.0","0.0","95","69","73"
"USC00048135","SHASTA DAM, CA US","2017-06-18",,,"0.00","0.0","0.0","96","73","80"
"USC00048135","SHASTA DAM, CA US","2017-06-19",,,"0.00","0.0","0.0","102","77","82"
"USC00048135","SHASTA DAM, CA US","2017-06-20",,,"0.00","0.0","0.0","103","79","82"
"USC00048135","SHASTA DAM, CA US","2017-06-21",,,"0.00","0.0","0.0","103","73","85"
"USC00048135","SHASTA DAM, CA US","2017-06-22",,,"0.00","0.0","0.0","104","71","86"
"USC00048135","SHASTA DAM, CA US","2017-06-23",,,"0.00","0.0","0.0","108","72","86"
"USC00048135","SHASTA DAM, CA US","2017-06-24",,,"0.00","0.0","0.0","109","71","82"
"USC00048135","SHASTA DAM, CA US","2017-06-25",,,"0.00","0.0","0.0","108","75","80"
"USC00048135","SHASTA DAM, CA US","2017-06-26",,,,"0.0","0.0",,,
"USC00048135","SHASTA DAM, CA US","2017-06-27",,,"0.00","0.0","0.0","91","65","70"
"USC00048135","SHASTA DAM, CA US","2017-06-28",,,"0.00","0.0","0.0","93","67","71"
"USC00048135","SHASTA DAM, CA US","2017-06-29",,,"0.00","0.0","0.0","95","62","72"
"USC00048135","SHASTA DAM, CA US","2017-06-30",,,,"0.0","0.0",,,
"USC00048135","SHASTA DAM, CA US","2017-07-01",,,"0.00","0.0","0.0","104","65","72"
"USC00048135","SHASTA DAM, CA US","2017-07-02",,,"0.00","0.0","0.0","101","67","75"
"USC00048135","SHASTA DAM, CA US","2017-07-03",,,"0.00","0.0","0.0","101","72","76"
"USC00048135","SHASTA DAM, CA US","2017-07-04",,,"0.00","0.0","0.0","101","70","76"
"USC00048135","SHASTA DAM, CA US","2017-07-05",,,"0.00","0.0","0.0","98","68","70"
"USC00048135","SHASTA DAM, CA US","2017-07-06",,,"0.00","0.0","0.0","97","65","77"
"USC00048135","SHASTA DAM, CA US","2017-07-07",,,"0.00","0.0","0.0","101","70","74"
"USC00048135","SHASTA DAM, CA US","2017-07-08",,,"0.00","0.0","0.0","103","70","75"
"USC00048135","SHASTA DAM, CA US","2017-07-09",,,"0.00","0.0","0.0","108","74","78"
"USC00048135","SHASTA DAM, CA US","2017-07-10",,,"0.00","0.0","0.0","103","73","76"
"USC00048135","SHASTA DAM, CA US","2017-07-11",,,"0.00","0.0","0.0","103","74","78"
"USC00048135","SHASTA DAM, CA US","2017-07-12",,,"0.00","0.0","0.0","99","71","74"
"USC00048135","SHASTA DAM, CA US","2017-07-13",,,"0.00","0.0","0.0","101","70","74"
"USC00048135","SHASTA DAM, CA US","2017-07-14",,,"0.00","0.0","0.0","101","70","74"
"USC00048135","SHASTA DAM, CA US","2017-07-15",,,"0.00","0.0","0.0","100","70","77"
"USC00048135","SHASTA DAM, CA US","2017-07-16",,,"0.00","0.0","0.0","103","71","79"
"USC00048135","SHASTA DAM, CA US","2017-07-17",,,"0.00","0.0","0.0","101","75","77"
"USC00048135","SHASTA DAM, CA US","2017-07-18",,,"0.00","0.0","0.0","101","71","75"
"USC00048135","SHASTA DAM, CA US","2017-07-19",,,"0.00","0.0","0.0","98","69","76"
"USC00048135","SHASTA DAM, CA US","2017-07-20",,,"0.00","0.0","0.0","98","68","72"
"USC00048135","SHASTA DAM, CA US","2017-07-21",,,"0.00","0.0","0.0","99","68","73"
"USC00048135","SHASTA DAM, CA US","2017-07-22",,,"0.00","0.0","0.0","102","71","80"
"USC00048135","SHASTA DAM, CA US","2017-07-23",,,"0.00","0.0","0.0","106","71","78"
"USC00048135","SHASTA DAM, CA US","2017-07-24",,,"0.00","0.0","0.0","102","73","74"
"USC00048135","SHASTA DAM, CA US","2017-07-25",,,"0.00","0.0","0.0","100","71","73"
"USC00048135","SHASTA DAM, CA US","2017-07-26",,,"0.00","0.0","0.0","101","71","74"
"USC00048135","SHASTA DAM, CA US","2017-07-27",,,"0.00","0.0","0.0","102","70","75"
"USC00048135","SHASTA DAM, CA US","2017-07-28",,,"0.00","0.0","0.0","103","73","75"
"USC00048135","SHASTA DAM, CA US","2017-07-29",,,"0.00","0.0","0.0","102","73","77"
"USC00048135","SHASTA DAM, CA US","2017-07-30",,,"0.00","0.0","0.0","102","68","71"
"USC00048135","SHASTA DAM, CA US","2017-07-31",,,"0.00","0.0","0.0","105","71","77"
"USC00048135","SHASTA DAM, CA US","2017-08-01",,,"0.00","0.0","0.0","106","77","79"
"USC00048135","SHASTA DAM, CA US","2017-08-02",,,"0.00","0.0","0.0","110","78","80"
"USC00048135","SHASTA DAM, CA US","2017-08-03",,,"0.00","0.0","0.0","107","72","80"
"USC00048135","SHASTA DAM, CA US","2017-08-04",,,"0.00","0.0","0.0","103","73","76"
"USC00048135","SHASTA DAM, CA US","2017-08-05",,,"0.02","0.0","0.0","100","74","77"
"USC00048135","SHASTA DAM, CA US","2017-08-06",,,"0.00","0.0","0.0","100","73","76"
"USC00048135","SHASTA DAM, CA US","2017-08-07",,,"0.00","0.0","0.0",,,
"USC00048135","SHASTA DAM, CA US","2017-08-08",,,"0.05","0.0","0.0","101","73","74"
"USC00048135","SHASTA DAM, CA US","2017-08-09",,,"0.00","0.0","0.0","99","73","76"
"USC00048135","SHASTA DAM, CA US","2017-08-10",,,"0.00","0.0","0.0","97","70","78"
"USC00048135","SHASTA DAM, CA US","2017-08-11",,,"0.01","0.0","0.0","99","68","78"
"USC00048135","SHASTA DAM, CA US","2017-08-12",,,"0.00","0.0","0.0","101","70","71"
"USC00048135","SHASTA DAM, CA US","2017-08-13",,,"0.00","0.0","0.0","100","71","75"
"USC00048135","SHASTA DAM, CA US","2017-08-14",,,"0.00","0.0","0.0","96","69","71"
"USC00048135","SHASTA DAM, CA US","2017-08-15",,,"0.00","0.0","0.0","96","64","67"
"USC00048135","SHASTA DAM, CA US","2017-08-16",,,"0.00","0.0","0.0","92","60","71"
"USC00048135","SHASTA DAM, CA US","2017-08-17",,,"0.00","0.0","0.0","99","65","73"
"USC00048135","SHASTA DAM, CA US","2017-08-18",,,"0.00","0.0","0.0","100","69","76"
"USC00048135","SHASTA DAM, CA US","2017-08-19",,,"0.00","0.0","0.0","105","75","76"
"USC00048135","SHASTA DAM, CA US","2017-08-20",,,"0.00","0.0","0.0","100","76","76"
"USC00048135","SHASTA DAM, CA US","2017-08-21",,,"0.00","0.0","0.0","102","72","73"
"USC00048135","SHASTA DAM, CA US","2017-08-22",,,"0.00","0.0","0.0","93","71","73"
"USC00048135","SHASTA DAM, CA US","2017-08-23",,,"0.00","0.0","0.0","96","72","73"
"USC00048135","SHASTA DAM, CA US","2017-08-24",,,"0.00","0.0","0.0","99","62","76"
"USC00048135","SHASTA DAM, CA US","2017-08-25",,,"0.00","0.0","0.0","98","69","72"
"USC00048135","SHASTA DAM, CA US","2017-08-26",,,"0.00","0.0","0.0","96","63","73"
"USC00048135","SHASTA DAM, CA US","2017-08-27",,,"0.00","0.0","0.0","103","73","78"
"USC00048135","SHASTA DAM, CA US","2017-08-28",,,"0.00","0.0","0.0","104","75","78"
"USC00048135","SHASTA DAM, CA US","2017-08-29",,,"0.00","0.0","0.0","106","76","77"
"USC00048135","SHASTA DAM, CA US","2017-08-30",,,"0.00","0.0","0.0","101","69","73"
"USC00048135","SHASTA DAM, CA US","2017-08-31",,,"0.00","0.0","0.0",,,
"USC00048135","SHASTA DAM, CA US","2017-09-01",,,"0.00","0.0","0.0","95","66","74"
"USC00048135","SHASTA DAM, CA US","2017-09-02",,,"0.00","0.0","0.0","101","69","75"
"USC00048135","SHASTA DAM, CA US","2017-09-03",,,"0.00","0.0","0.0","106","72","76"
"USC00048135","SHASTA DAM, CA US","2017-09-04",,,"0.00","0.0","0.0","106","76","84"
"USC00048135","SHASTA DAM, CA US","2017-09-05",,,"0.00","0.0","0.0","106","72","73"
"USC00048135","SHASTA DAM, CA US","2017-09-06",,,"0.00","0.0","0.0","96","73","75"
"USC00048135","SHASTA DAM, CA US","2017-09-07",,,"0.11","0.0","0.0","95","66","74"
"USC00048135","SHASTA DAM, CA US","2017-09-08",,,"0.16","0.0","0.0","89","63","64"
"USC00048135","SHASTA DAM, CA US","2017-09-09",,,"0.00","0.0","0.0","96","64","70"
"USC00048135","SHASTA DAM, CA US","2017-09-10",,,"0.00","0.0","0.0","95","69","75"
"USC00048135","SHASTA DAM, CA US","2017-09-11",,,"0.00","0.0","0.0","103","64","81"
"USC00048135","SHASTA DAM, CA US","2017-09-12",,,"0.00","0.0","0.0","104","76","77"
"USC00048135","SHASTA DAM, CA US","2017-09-13",,,"0.00","0.0","0.0","99","70","72"
"USC00048135","SHASTA DAM, CA US","2017-09-14",,,"0.00","0.0","0.0","101","62","63"
"USC00048135","SHASTA DAM, CA US","2017-09-15",,,"0.00","0.0","0.0","86","54","61"
"USC00048135","SHASTA DAM, CA US","2017-09-16",,,"0.00","0.0","0.0","86","53","68"
"USC00048135","SHASTA DAM, CA US","2017-09-17",,,"0.00","0.0","0.0","84","55","56"
"USC00048135","SHASTA DAM, CA US","2017-09-18",,,"0.00","0.0","0.0","86","56","64"
"USC00048135","SHASTA DAM, CA US","2017-09-19",,,"0.00","0.0","0.0","78","53","54"
"USC00048135","SHASTA DAM, CA US","2017-09-20",,,"0.00","0.0","0.0","80","54","64"
"USC00048135","SHASTA DAM, CA US","2017-09-21",,,"0.00","0.0","0.0","79","52","55"
"USC00048135","SHASTA DAM, CA US","2017-09-22",,,"0.00","0.0","0.0","79","49","53"
"USC00048135","SHASTA DAM, CA US","2017-09-23",,,"0.00","0.0","0.0","77","50","60"
"USC00048135","SHASTA DAM, CA US","2017-09-24",,,"0.00","0.0","0.0","79","52","56"
"USC00048135","SHASTA DAM, CA US","2017-09-25",,,"0.00","0.0","0.0","82","56","62"
"USC00048135","SHASTA DAM, CA US","2017-09-26",,,"0.00","0.0","0.0","86","62","66"
"USC00048135","SHASTA DAM, CA US","2017-09-27",,,"0.00","0.0","0.0","87","66","69"
"USC00048135","SHASTA DAM, CA US","2017-09-28",,,"0.00","0.0","0.0","87","65","68"
"USC00048135","SHASTA DAM, CA US","2017-09-29",,,"0.00","0.0","0.0","84","63","66"
"USC00048135","SHASTA DAM, CA US","2017-09-30",,,"0.00","0.0","0.0","82","60","65"
"USC00048135","SHASTA DAM, CA US","2017-10-01",,,"0.00","0.0","0.0","81","55","60"
"USC00048135","SHASTA DAM, CA US","2017-10-02",,,"0.00","0.0","0.0","80","54","55"
"USC00048135","SHASTA DAM, CA US","2017-10-03",,,,"0.0","0.0",,,
"USC00048135","SHASTA DAM, CA US","2017-10-04",,,"0.00","0.0","0.0","76","52","57"
"USC00048135","SHASTA DAM, CA US","2017-10-05",,,"0.00","0.0","0.0","81","51","55"
"USC00048135","SHASTA DAM, CA US","2017-10-06",,,"0.00","0.0","0.0","79","50","51"
"USC00048135","SHASTA DAM, CA US","2017-10-07",,,,"0.0","0.0",,,
"USC00048135","SHASTA DAM, CA US","2017-10-08",,,"0.00","0.0","0.0","82","50","57"
"USC00048135","SHASTA DAM, CA US","2017-10-09",,,,"0.0","0.0",,,
"USC00048135","SHASTA DAM, CA US","2017-10-10",,,"0.00","0.0","0.0","82","54","54"
"USC00048135","SHASTA DAM, CA US","2017-10-11",,,"0.00","0.0","0.0","82","53","54"
"USC00048135","SHASTA DAM, CA US","2017-10-12",,,"0.00","0.0","0.0","77","47","50"
"USC00048135","SHASTA DAM, CA US","2017-10-13",,,"0.00","0.0","0.0","80","48","56"
"USC00048135","SHASTA DAM, CA US","2017-10-14",,,"0.00","0.0","0.0","82","50","55"
"USC00048135","SHASTA DAM, CA US","2017-10-15",,,"0.00","0.0","0.0","82","50","60"
"USC00048135","SHASTA DAM, CA US","2017-10-16",,,"0.00","0.0","0.0","81","56","57"
"USC00048135","SHASTA DAM, CA US","2017-10-17",,,"0.00","0.0","0.0","85","55","55"
"USC00048135","SHASTA DAM, CA US","2017-10-18",,,"0.00","0.0","0.0","84","55","56"
"USC00048135","SHASTA DAM, CA US","2017-10-19",,,"0.00","0.0","0.0","81","50","57"
"USC00048135","SHASTA DAM, CA US","2017-10-20",,,"0.47","0.0","0.0","79","45","55"
"USC00048135","SHASTA DAM, CA US","2017-10-21",,,"0.00","0.0","0.0","82","43","47"
"USC00048135","SHASTA DAM, CA US","2017-10-22",,,"0.02","0.0","0.0","67","44","50"
"USC00048135","SHASTA DAM, CA US","2017-10-23",,,"0.00","0.0","0.0","72","50","65"
"USC00048135","SHASTA DAM, CA US","2017-10-24",,,"0.00","0.0","0.0","83","64","70"
"USC00048135","SHASTA DAM, CA US","2017-10-25",,,"0.00","0.0","0.0","86","56","60"
"USC00048135","SHASTA DAM, CA US","2017-10-26",,,"0.00","0.0","0.0","88","56","61"
"USC00048135","SHASTA DAM, CA US","2017-10-27",,,"0.00","0.0","0.0","89","55","62"
"USC00048135","SHASTA DAM, CA US","2017-10-28",,,"0.00","0.0","0.0","90","56","63"
"USC00048135","SHASTA DAM, CA US","2017-10-29",,,"0.00","0.0","0.0","88","55","66"
"USC00048135","SHASTA DAM, CA US","2017-10-30",,,"0.00","0.0","0.0","86","53","60"
"USC00048135","SHASTA DAM, CA US","2017-10-31",,,"0.00","0.0","0.0","90","56","60"
"USC00048135","SHASTA DAM, CA US","2017-11-01",,,"0.00","0.0","0.0","79","50","50"
"USC00048135","SHASTA DAM, CA US","2017-11-02",,,"0.00","0.0","0.0","65","50",
"USC00048135","SHASTA DAM, CA US","2017-11-03",,,"0.00","0.0","0.0","58","52","53"
"USC00048135","SHASTA DAM, CA US","2017-11-04",,,"1.26","0.0","0.0","55","44","45"
"USC00048135","SHASTA DAM, CA US","2017-11-05",,,"0.00","0.0","0.0","59","41","43"
"USC00048135","SHASTA DAM, CA US","2017-11-06",,,"0.12","0.0","0.0","47","42","42"
"USC00048135","SHASTA DAM, CA US","2017-11-07",,,"0.00","0.0","0.0","60","42","44"
"USC00048135","SHASTA DAM, CA US","2017-11-08",,,"0.01","0.0","0.0","63","38","50"
"USC00048135","SHASTA DAM, CA US","2017-11-09",,,"1.37","0.0","0.0","62","36","50"
"USC00048135","SHASTA DAM, CA US","2017-11-10",,,,"0.0","0.0",,,
"USC00048135","SHASTA DAM, CA US","2017-11-11","    2","0.81",,"0.0","0.0","58","46","49"
"USC00048135","SHASTA DAM, CA US","2017-11-12",,,"0.01","0.0","0.0","59","40","50"
"USC00048135","SHASTA DAM, CA US","2017-11-13",,,"0.52","0.0","0.0","56","50","51"
"USC00048135","SHASTA DAM, CA US","2017-11-14",,,"0.75","0.0","0.0","55","43","44"
"USC00048135","SHASTA DAM, CA US","2017-11-15",,,"0.96","0.0","0.0","57","40","47"
"USC00048135","SHASTA DAM, CA US","2017-11-16",,,"1.37","0.0","0.0","58","39","50"
"USC00048135","SHASTA DAM, CA US","2017-11-17",,,"0.02","0.0","0.0","59","41","42"
"USC00048135","SHASTA DAM, CA US","2017-11-18",,,"0.01","0.0","0.0","59","36","50"
"USC00048135","SHASTA DAM, CA US","2017-11-19",,,"0.00","0.0","0.0","57","35","50"
"USC00048135","SHASTA DAM, CA US","2017-11-20",,,"0.41","0.0","0.0","54","42","46"
"USC00048135","SHASTA DAM, CA US","2017-11-21",,,"1.02","0.0","0.0","52","45","52"
"USC00048135","SHASTA DAM, CA US","2017-11-22",,,"0.00","0.0","0.0","63","39","54"
"USC00048135","SHASTA DAM, CA US","2017-11-23",,,,"0.0","0.0",,,
"USC00048135","SHASTA DAM, CA US","2017-11-24",,,"0.08","0.0","0.0","65","39","55"
"USC00048135","SHASTA DAM, CA US","2017-11-25",,,"0.00","0.0","0.0","65","40","50"
"USC00048135","SHASTA DAM, CA US","2017-11-26",,,"0.40","0.0","0.0","68","39","57"
"USC00048135","SHASTA DAM, CA US","2017-11-27",,,"1.23","0.0","0.0","65","45","46"
"USC00048135","SHASTA DAM, CA US","2017-11-28",,,"0.02","0.0","0.0","58","44","44"
"USC00048135","SHASTA DAM, CA US","2017-11-29",,,"0.00","0.0","0.0","55","40","52"
"USC00048135","SHASTA DAM, CA US","2017-11-30",,,"0.00","0.0","0.0","55","35","50"
"USC00048135","SHASTA DAM, CA US","2017-12-01",,,"0.00","0.0","0.0","60","40","50"
"USC00048135","SHASTA DAM, CA US","2017-12-02",,,"0.00","0.0","0.0","60","36","50"
"USC00048135","SHASTA DAM, CA US","2017-12-03",,,"0.08","0.0","0.0","58","39","43"
"USC00048135","SHASTA DAM, CA US","2017-12-04",,,"0.00","0.0","0.0","55","39","42"
"USC00048135","SHASTA DAM, CA US","2017-12-05",,,"0.00","0.0","0.0","56","41","47"
"USC00048135","SHASTA DAM, CA US","2017-12-06",,,"0.00","0.0","0.0","59","38","50"
"USC00048135","SHASTA DAM, CA US","2017-12-07",,,"0.00","0.0","0.0","62","38","50"
"USC00048135","SHASTA DAM, CA US","2017-12-08",,,"0.00","0.0","0.0","64","36","45"
"USC00048135","SHASTA DAM, CA US","2017-12-09",,,"0.00","0.0","0.0","65","35","50"
"USC00048135","SHASTA DAM, CA US","2017-12-10",,,"0.00","0.0","0.0","64","34","44"
"USC00048135","SHASTA DAM, CA US","2017-12-11",,,"0.00","0.0","0.0","68","44","47"
"USC00048135","SHASTA DAM, CA US","2017-12-12",,,"0.00","0.0","0.0","65","47","50"
"USC00048135","SHASTA DAM, CA US","2017-12-13",,,"0.00","0.0","0.0","65","46","48"
"USC00048135","SHASTA DAM, CA US","2017-12-14",,,"0.00","0.0","0.0","66","43","50"
"USC00048135","SHASTA DAM, CA US","2017-12-15",,,"0.00","0.0","0.0","71","40","50"
"USC00048135","SHASTA DAM, CA US","2017-12-16",,,"0.00","0.0","0.0","66","39","40"
"USC00048135","SHASTA DAM, CA US","2017-12-17",,,"0.00","0.0","0.0","64","38","44"
"USC00048135","SHASTA DAM, CA US","2017-12-18",,,"0.00","0.0","0.0","62","43","44"
"USC00048135","SHASTA DAM, CA US","2017-12-19",,,"0.00","0.0","0.0","58","43","44"
"USC00048135","SHASTA DAM, CA US","2017-12-20",,,"0.01","0.0","0.0","54","37","44"
"USC00048135","SHASTA DAM, CA US","2017-12-21",,,"0.00","0.0","0.0","55","36","42"
"USC00048135","SHASTA DAM, CA US","2017-12-22",,,"0.00","0.0","0.0","57","37","40"
"USC00048135","SHASTA DAM, CA US","2017-12-23",,,"0.00","0.0","0.0","58","36","42"
"USC00048135","SHASTA DAM, CA US","2017-12-24",,,"0.00","0.0","0.0","60","38","44"
"USC00048135","SHASTA DAM, CA US","2017-12-25",,,"0.00","0.0","0.0",,,
"USC00048135","SHASTA DAM, CA US","2017-12-26",,,"0.00","0.0","0.0","58","42","43"
"USC00048135","SHASTA DAM, CA US","2017-12-27",,,"0.00","0.0","0.0",,,
"USC00048135","SHASTA DAM, CA US","2017-12-28",,,"0.00","0.0","0.0","57","38","42"
"USC00048135","SHASTA DAM, CA US","2017-12-29",,,"0.00","0.0","0.0","56","36","41"
"USC00048135","SHASTA DAM, CA US","2017-12-30",,,"0.00","0.0","0.0","58","38","44"
"USC00048135","SHASTA DAM, CA US","2017-12-31",,,"0.00","0.0","0.0",,,
"USC00048135","SHASTA DAM, CA US","2018-01-01",,,"0.00","0.0","0.0",,,
"USC00048135","SHASTA DAM, CA US","2018-01-02",,,"0.00","0.0","0.0","67","47","50"
"USC00048135","SHASTA DAM, CA US","2018-01-03",,,"0.00","0.0","0.0","61","49","52"
"USC00048135","SHASTA DAM, CA US","2018-01-04",,,"0.60","0.0","0.0","62","49","49"
"USC00048135","SHASTA DAM, CA US","2018-01-05",,,"1.50","0.0","0.0","63","49","49"
"USC00048135","SHASTA DAM, CA US","2018-01-06",,,"0.53","0.0","0.0","63","43","44"
"USC00048135","SHASTA DAM, CA US","2018-01-07",,,"0.00","0.0","0.0","62","40","42"
"USC00048135","SHASTA DAM, CA US","2018-01-08",,,"0.12","0.0","0.0","55","42","48"
"USC00048135","SHASTA DAM, CA US","2018-01-09",,,"1.16","0.0","0.0","51","48","50"
"USC00048135","SHASTA DAM, CA US","2018-01-10",,,"0.03","0.0","0.0","62","40","45"
"USC00048135","SHASTA DAM, CA US","2018-01-11",,,"0.01","0.0","0.0","63","41","47"
"USC00048135","SHASTA DAM, CA US","2018-01-12",,,"0.03","0.0","0.0","51","46","47"
"USC00048135","SHASTA DAM, CA US","2018-01-13",,,"0.00","0.0","0.0","63","42","47"
"USC00048135","SHASTA DAM, CA US","2018-01-14",,,"0.00","0.0","0.0","65","45","50"
"USC00048135","SHASTA DAM, CA US","2018-01-15",,,"0.00","0.0","0.0",,,
"USC00048135","SHASTA DAM, CA US","2018-01-16",,,"0.28","0.0","0.0","71","46","49"
"USC00048135","SHASTA DAM, CA US","2018-01-17",,,"0.01","0.0","0.0","55","49","50"
"USC00048135","SHASTA DAM, CA US","2018-01-18",,,"0.43","0.0","0.0","57","46","52"
"USC00048135","SHASTA DAM, CA US","2018-01-19",,,"0.33","0.0","0.0","56","36","39"
"USC00048135","SHASTA DAM, CA US","2018-01-20",,,"0.00","0.0","0.0",,,
"USC00048135","SHASTA DAM, CA US","2018-01-21",,,"0.00","0.0","0.0",,,
"USC00048135","SHASTA DAM, CA US","2018-01-22",,,"0.00","0.0","0.0",,,
"USC00048135","SHASTA DAM, CA US","2018-01-23",,,"1.33","0.0","0.0","48","40","42"
"USC00048135","SHASTA DAM, CA US","2018-01-24",,,"0.00","0.0","0.0","56","42","49"
"USC00048135","SHASTA DAM, CA US","2018-01-25",,,"0.76","0.0","0.0","54","37","40"
"USC00048135","SHASTA DAM, CA US","2018-01-26",,,"0.15","0.0","0.0","55","37","42"
"USC00048135","SHASTA DAM, CA US","2018-01-27",,,"0.10","0.0","0.0","54","38","44"
"USC00048135","SHASTA DAM, CA US","2018-01-28",,,"0.00","0.0","0.0","56","38","44"
"USC00048135","SHASTA DAM, CA US","2018-01-29",,,"0.00","0.0","0.0","67","35","48"
"USC00048135","SHASTA DAM, CA US","2018-01-30",,,"0.00","0.0","0.0","62","44","44"
"USC00048135","SHASTA DAM, CA US","2018-01-31",,,"0.00","0.0","0.0","64","44","45"
"USC00048135","SHASTA DAM, CA US","2018-02-01",,,"0.02","0.0","0.0","66","44","50"
"USC00048135","SHASTA DAM, CA US","2018-02-02",,,"0.00","0.0","0.0","69","45","51"
"USC00048135","SHASTA DAM, CA US","2018-02-03",,,"0.00","0.0","0.0","74","51","51"
"USC00048135","SHASTA DAM, CA US","2018-02-04",,,"0.00","0.0","0.0","76","51","58"
"USC00048135","SHASTA DAM, CA US","2018-02-05",,,"0.00","0.0","0.0","77","52","53"
"USC00048135","SHASTA DAM, CA US","2018-02-06",,,"0.00","0.0",,"73","45","45"
"USC00048135","SHASTA DAM, CA US","2018-02-07",,,"0.00","0.0","0.0","75","45","59"
"USC00048135","SHASTA DAM, CA US","2018-02-08",,,"0.00","0.0","0.0","74","46","57"
"USC00048135","SHASTA DAM, CA US","2018-02-09",,,"0.00","0.0","0.0","73","44","56"
