date,load_forecast_mean_mw,load_forecast_max_mw,load_forecast_min_mw
2018-02-18,21419.000833333335,26125.4,19022.6
2018-02-19,23522.34041666667,28672.1,19327.02
2018-02-20,24861.325,29676.58,21051.46
2018-02-21,25021.8075,29707.47,21396.4
2018-02-22,24938.58,29634.58,21182.27
2018-02-23,24336.981666666663,28161.16,21399.99
2018-02-24,22573.852916666667,26186.47,20253.17
2018-02-25,21576.365416666667,26226.14,19283.41
2018-02-26,24667.55875,29316.82,20291.36
2018-02-27,24964.66125,29451.86,21248.5
2018-02-28,24998.54625,29457.19,21482.09
2018-03-01,24910.66458333333,29466.38,20615.38
2018-03-02,24568.76166666667,28294.01,20387.75
2018-03-03,22568.560416666664,26209.88,20414.03
2018-03-04,21778.417083333334,26112.74,19683.69
2018-03-05,23401.649999999998,28280.4,19452.77
2018-03-06,23189.94875,27510.44,19339.8
2018-03-07,23653.097916666666,27400.6,19705.22
2018-03-08,23283.544583333332,27291.77,19464.76
2018-03-09,23033.766666666666,26655.87,19155.57
2018-03-10,21440.099166666667,24987.03,18824.39
2018-03-11,20444.444782608694,25483.97,18003.64
2018-03-12,23402.311666666665,27751.92,18516.73
2018-03-13,23836.079166666666,27590.4,19246.34
2018-03-14,24039.837083333332,28148.23,19548.47
2018-03-15,23797.372083333335,27664.14,19668.5
2018-03-16,23784.908750000002,26980.76,19948.78
2018-03-17,21842.16875,25494.86,19943.69
2018-03-18,20872.82416666667,25621.67,18110.66
2018-03-19,23194.919583333336,27365.31,19521.77
2018-03-20,23890.56375,27520.95,19765.85
2018-03-21,24041.867916666666,27549.4,19218.72
2018-03-22,24148.196666666667,27507.19,19556.56
2018-03-23,23322.037916666668,26589.27,19770.31
2018-03-24,21400.346666666668,24827.59,19744.23
2018-03-25,20617.0125,25128.32,18462.41
2018-03-26,23120.59833333333,27133.8,19478.67
2018-03-27,23496.98875,27391.52,19822.48
2018-03-28,23766.179999999997,27974.36,19745.96
2018-03-29,23983.1425,28731.34,19847.93
2018-03-30,23774.18291666667,27978.71,19791.91
2018-03-31,21804.300833333335,25746.81,19350.09
2018-04-01,20402.94208333333,24961.44,18448.79
2018-04-02,22907.26958333333,27147.39,18628.68
2018-04-03,23063.990833333333,27235.38,19090.14
2018-04-04,23514.739583333332,27624.46,19374.43
2018-04-05,23720.027083333334,27602.65,19698.29
2018-04-06,24002.716249999998,27014.55,19742.13
2018-04-07,21790.250416666666,24997.8,19136.4
2018-04-08,20142.255833333333,24921.38,18282.62
2018-04-09,24292.0175,29467.21,18740.85
2018-04-10,25190.145833333332,29242.32,20058.59
2018-04-11,24155.366250000003,27683.99,19860.55
2018-04-12,22828.77666666667,26678.87,19377.09
2018-04-13,22661.316666666666,26191.49,19392.41
2018-04-14,20925.63625,25462.57,18802.5
2018-04-15,20110.95375,24755.99,18211.82
2018-04-16,22949.455416666668,27073.23,18728.12
2018-04-17,22705.271666666667,26728.32,19360.6
2018-04-18,22944.673333333336,26735.25,19510.65
2018-04-19,22627.555416666666,26611.06,19392.65
2018-04-20,22764.02666666667,26354.68,19399.75
2018-04-21,21565.99125,26168.04,19080.42
2018-04-22,21114.419166666667,26546.85,18374.76
2018-04-23,24662.694583333334,29684.17,18827.52
2018-04-24,24865.202916666665,29488.03,19733.14
2018-04-25,24226.11125,28724.15,19753.82
2018-04-26,23761.95875,27885.79,19555.47
2018-04-27,23060.212916666667,26459.46,19625.41
2018-04-28,21059.67875,24997.05,19090.7
2018-04-29,19908.322916666668,24892.48,17997.16
2018-04-30,22929.209166666667,27220.29,18746.74
2018-05-01,23510.039999999997,27646.1,19412.77
2018-05-02,23606.350833333334,27770.17,19662.99
2018-05-03,24054.230833333335,28566.96,20056.43
2018-05-04,24491.118749999998,28933.5,19765.63
2018-05-05,23580.104166666668,28319.9,19836.72
2018-05-06,22484.337499999998,27497.93,19351.86
2018-05-07,25159.36125,30191.9,19679.6
2018-05-08,25621.875833333335,30848.23,20021.11
2018-05-09,25698.715833333335,30445.15,20553.22
2018-05-10,25128.73625,29514.02,20513.92
2018-05-11,24129.100416666668,27576.75,20373.75
2018-05-12,21687.426666666666,25316.4,19528.88
2018-05-13,20327.399999999998,24980.92,18226.84
2018-05-14,23707.17916666667,28253.35,19329.19
2018-05-15,23811.49166666667,28150.69,19571.18
2018-05-16,23690.577083333334,27893.7,19643.69
2018-05-17,23749.376666666667,28182.93,19722.66
2018-05-18,23784.867083333334,27462.18,20014.32
2018-05-19,21952.72375,25955.36,19621.53
2018-05-20,21073.082083333335,25765.05,19237.97
2018-05-21,23860.216249999998,28161.82,19359.99
2018-05-22,24161.350833333334,28521.33,19960.79
2018-05-23,24011.465,28216.52,20016.34
2018-05-24,24180.04625,28083.42,20186.02
2018-05-25,23614.796666666665,26388.57,20059.42
2018-05-26,21428.1275,25159.34,19612.15
2018-05-27,21169.363333333335,26112.1,18887.81
2018-05-28,23446.58916666667,29346.14,19187.79
2018-05-29,27207.2375,33331.16,20684.93
2018-05-30,25086.534166666665,28952.66,20732.52
2018-05-31,24256.4425,27907.86,20269.88
2018-06-01,24375.387083333335,28313.03,20418.75
2018-06-02,24976.092916666665,30696.12,20499.34
2018-06-03,25694.60875,32632.88,20683.7
2018-06-04,28092.244583333333,34325.84,21248.07
2018-06-05,26232.968333333334,30748.32,21183.31
2018-06-06,25168.670416666664,29241.72,20757.53
2018-06-07,25183.357083333332,29301.16,20596.31
2018-06-08,25971.84,30965.88,20690.11
2018-06-09,23935.05875,28095.84,20771.32
2018-06-10,22908.149999999998,27792.59,19830.58
2018-06-11,27455.853333333333,33609.91,20603.54
2018-06-12,29476.52291666667,37133.55,21904.94
2018-06-13,29899.005416666667,37841.66,22137.0
2018-06-14,29052.2225,35952.37,22228.12
2018-06-15,27351.134583333333,32059.15,22169.15
2018-06-16,23660.716666666664,27032.67,21285.55
2018-06-17,21622.34,25995.68,19421.82
2018-06-18,25081.999583333334,29756.44,19861.67
2018-06-19,27278.604166666668,33264.12,21164.77
2018-06-20,28717.573333333334,35285.26,22178.32
2018-06-21,29393.79125,36046.63,22543.72
2018-06-22,29790.942916666667,37410.18,22601.85
2018-06-23,26570.49541666667,30596.81,22416.99
2018-06-24,25981.397083333333,32324.09,21164.08
2018-06-25,27826.642083333336,33815.74,21449.68
2018-06-26,28560.293333333335,35171.45,22107.21
2018-06-27,28444.882916666666,34511.29,22365.71
2018-06-28,27887.289999999997,33594.15,22086.56
2018-06-29,28044.257500000003,33950.38,21973.54
2018-06-30,27257.43375,33250.1,22202.91
2018-07-01,25746.750416666666,31883.48,21354.51
2018-07-02,28109.673333333336,34314.82,21771.58
2018-07-03,28696.377916666668,34938.27,22396.24
2018-07-04,26246.537500000002,32138.55,21306.61
2018-07-05,29215.74208333333,36613.09,22455.19
2018-07-06,34485.9325,45663.16,24017.89
2018-07-07,34160.82041666666,43092.8,25940.79
2018-07-08,31946.302083333332,41728.61,23538.06
2018-07-09,33654.39083333333,43040.59,24403.81
2018-07-10,33561.962916666664,42403.2,24981.3
2018-07-11,33192.589166666665,41429.18,24996.85
2018-07-12,33542.794583333336,41559.04,25354.92
2018-07-13,33434.815,41658.3,25157.64
2018-07-14,32048.37625,39932.96,25043.08
2018-07-15,29842.137083333335,37777.09,23204.84
2018-07-16,33292.59875,42028.85,24531.04
2018-07-17,33770.068333333336,42907.05,25005.88
2018-07-18,34092.316249999996,43030.03,25340.43
2018-07-19,33697.9675,42616.3,25061.55
2018-07-20,32644.53375,40158.96,24935.25
2018-07-21,30534.791666666668,37448.73,24533.07
2018-07-22,30053.917083333334,38337.7,23335.71
2018-07-23,35281.189999999995,45502.54,25176.17
2018-07-24,36976.46208333333,48178.62,26382.79
2018-07-25,37634.13041666667,49664.22,26501.04
2018-07-26,36609.595,47437.45,26403.03
2018-07-27,35225.442083333335,45173.55,25802.16
2018-07-28,31736.850833333334,40179.99,24635.54
2018-07-29,30722.03625,39669.08,23354.46
2018-07-30,33649.652500000004,42577.85,24506.14
2018-07-31,34642.35875,43638.43,25902.18
2018-08-01,34320.88791666667,43599.18,25417.96
2018-08-02,33848.77583333333,42553.3,25430.61
2018-08-03,33596.67875,42216.92,25445.03
2018-08-04,31748.884166666667,39822.04,25056.97
2018-08-05,30385.11208333333,38959.92,23660.46
2018-08-06,34914.159166666665,45288.79,24473.42
2018-08-07,34851.994166666664,45483.29,24805.93
2018-08-08,34599.40125,44121.76,25278.98
2018-08-09,34849.28041666667,44963.68,25207.44
2018-08-10,34541.25166666667,43463.45,25709.78
2018-08-11,31408.2175,38719.87,24944.0
2018-08-12,29380.898749999997,36811.64,23203.27
2018-08-13,31949.563333333335,39921.45,23815.04
2018-08-14,31861.749166666665,39768.0,24117.95
2018-08-15,32134.656666666666,39888.31,24239.51
2018-08-16,32158.47,40039.8,24414.31
2018-08-17,32916.43916666667,41312.71,24731.55
2018-08-18,31499.92583333333,39265.47,24933.56
2018-08-19,30273.795416666664,38794.26,23782.76
2018-08-20,33288.50916666666,41633.23,24911.95
2018-08-21,31953.189583333336,39711.53,24175.8
2018-08-22,30952.269166666665,38149.4,23635.57
2018-08-23,30980.897083333333,38119.03,23787.33
2018-08-24,29933.690000000002,36465.07,23340.61
2018-08-25,27687.211250000004,33788.6,23062.7
2018-08-26,26663.497499999998,32842.1,22134.1
2018-08-27,29174.279166666664,35527.16,22517.33
2018-08-28,29314.31583333333,35778.32,22525.9
2018-08-29,29726.07083333333,36628.63,22629.75
2018-08-30,29908.815000000002,36449.74,22862.84
2018-08-31,30188.1525,37359.1,23116.96
2018-09-01,27695.79958333333,33875.22,22667.68
2018-09-02,26598.08583333333,33092.56,21781.52
2018-09-03,27509.793333333335,34974.46,21871.52
2018-09-04,29708.55875,36017.9,23053.19
2018-09-05,30044.000416666666,36688.67,22936.76
2018-09-06,30094.359166666665,37489.1,22824.98
2018-09-07,31279.239166666666,39398.66,23347.01
2018-09-08,30005.000416666666,37896.7,23476.73
2018-09-09,28494.947083333333,36788.87,22483.26
2018-09-10,30144.78,37024.92,22618.01
2018-09-11,29094.857083333336,35643.83,22288.0
2018-09-12,28025.9175,33502.72,21819.36
2018-09-13,28004.524999999998,33791.49,21845.82
2018-09-14,28430.476250000003,34676.11,21970.63
2018-09-15,26030.442916666667,31063.34,21709.95
2018-09-16,25148.756250000002,31060.23,21309.52
2018-09-17,28324.945833333335,33965.3,22329.54
2018-09-18,27784.455416666664,33538.56,21605.21
2018-09-19,27426.210000000003,33697.87,21095.52
2018-09-20,28283.586666666666,35102.41,21528.75
2018-09-21,28726.907083333335,35194.28,22021.33
2018-09-22,26997.84833333333,33053.61,22077.01
2018-09-23,25735.99,31946.43,21326.69
2018-09-24,27754.874166666665,33984.79,21200.51
2018-09-25,28311.307083333333,35027.01,21523.44
2018-09-26,29152.545416666664,36848.09,21443.61
2018-09-27,30193.022500000003,38206.28,21995.45
2018-09-28,28815.40625,34580.59,22038.52
2018-09-29,24873.98625,29295.67,21299.13
2018-09-30,24013.390833333335,29716.43,20379.63
2018-10-01,28280.55125,34539.26,21161.3
2018-10-02,27743.819166666668,31738.19,22363.59
2018-10-03,26956.47875,30780.27,21414.74
2018-10-04,25846.497083333332,29814.69,21490.56
2018-10-05,25302.951666666664,29333.73,20819.3
2018-10-06,23013.743749999998,27096.08,20125.57
2018-10-07,22381.360833333336,27557.38,19680.67
2018-10-08,25071.07041666667,30403.76,19604.91
2018-10-09,25257.790416666667,29903.27,20494.93
2018-10-10,24991.99,29596.46,20500.28
2018-10-11,24623.51625,28947.21,20261.28
2018-10-12,25143.0125,29773.4,20168.77
2018-10-13,22967.289999999997,26569.43,20295.83
2018-10-14,22024.709166666667,27346.64,19330.05
2018-10-15,24740.131250000002,29594.39,19575.09
2018-10-16,24633.935833333333,29715.35,19720.83
2018-10-17,24382.46041666667,29546.81,19655.48
2018-10-18,24567.431666666667,29785.43,19691.32
2018-10-19,25316.83125,30224.12,19960.1
2018-10-20,23631.23041666667,28537.42,19981.89
2018-10-21,22435.699583333335,27777.1,19315.87
2018-10-22,24814.39625,30087.29,19468.23
2018-10-23,24810.86125,29948.29,19544.43
2018-10-24,24729.716666666664,29723.01,19852.79
2018-10-25,25204.267916666668,30188.86,20061.27
2018-10-26,25602.383749999997,30730.37,20409.31
2018-10-27,24000.664999999997,28836.58,20576.4
2018-10-28,22490.127083333336,27576.31,19502.69
2018-10-29,24610.38875,29365.54,19644.61
2018-10-30,24528.033750000002,28988.49,19794.99
2018-10-31,24474.475416666668,29146.99,19967.69
2018-11-01,24709.55791666667,29696.45,19917.61
2018-11-02,24935.803750000003,29618.18,19855.03
2018-11-03,23377.783333333336,28083.5,20152.9
2018-11-04,22268.8652,27870.49,19372.59
2018-11-05,24624.309999999998,30287.33,19313.2
2018-11-06,24566.42458333333,29718.55,19760.98
2018-11-07,24080.46041666667,29283.77,19161.25
2018-11-08,23986.63666666667,28871.79,19504.29
2018-11-09,23933.98041666667,28582.46,19397.14
2018-11-10,21911.354583333334,26257.22,19362.28
2018-11-11,21361.165833333333,26451.63,19068.3
2018-11-12,24037.112083333337,29021.45,19548.13
2018-11-13,24394.505833333333,28945.21,19975.5
2018-11-14,24425.495,29046.64,19752.78
2018-11-15,24619.745833333334,29239.79,20119.64
2018-11-16,24410.6375,28888.65,19932.38
2018-11-17,22063.094583333335,25807.84,19508.78
2018-11-18,21575.454999999998,26467.22,19001.36
2018-11-19,24671.587916666667,29759.41,19607.79
2018-11-20,24850.948333333334,29101.43,20293.45
2018-11-21,24704.524999999998,28975.4,19925.67
2018-11-22,21683.729166666668,24344.33,19117.13
2018-11-23,22276.87875,26411.58,18936.35
2018-11-24,22196.235833333336,25971.28,19038.88
2018-11-25,21312.35125,26105.24,18765.33
2018-11-26,23958.235416666666,28736.15,18999.0
2018-11-27,24583.0925,28881.61,19857.29
2018-11-28,24363.670416666664,28445.27,19693.63
2018-11-29,24663.897083333333,28801.82,19706.85
2018-11-30,23969.065,27508.1,20001.64
2018-12-01,22663.107916666664,26735.02,20109.75
2018-12-02,22078.572916666668,27134.37,19640.97
2018-12-03,24864.280416666665,30193.52,20287.15
2018-12-04,24944.908333333336,29783.29,20530.69
2018-12-05,25024.372499999998,29462.76,20115.45
2018-12-06,24769.747499999998,29307.93,19806.56
2018-12-07,23865.694166666668,28346.69,19817.86
2018-12-08,22208.021666666667,26433.59,19575.22
2018-12-09,21517.048333333336,26405.49,18977.58
2018-12-10,24123.32875,29168.31,19079.65
2018-12-11,24373.50791666667,29377.54,19823.79
2018-12-12,24670.845,29737.15,19989.11
2018-12-13,24590.569166666668,29466.18,20364.27
2018-12-14,24564.683333333334,28823.48,20080.15
2018-12-15,22215.122083333335,26359.96,19329.41
2018-12-16,21852.975000000002,26692.87,18917.36
2018-12-17,24321.583333333332,29413.53,19196.92
2018-12-18,24579.742083333334,29482.13,20149.18
2018-12-19,23973.43416666667,28932.73,19831.12
2018-12-20,24315.44875,28978.27,20110.85
2018-12-21,24073.604166666668,28262.48,20034.93
2018-12-22,22538.61666666667,26641.71,19854.43
2018-12-23,21616.941666666666,26473.02,18981.67
2018-12-24,22287.03625,26011.68,19210.82
2018-12-25,20966.7925,24960.04,18572.74
2018-12-26,23073.7775,27874.22,19483.18
2018-12-27,23572.36708333333,28273.76,19884.39
2018-12-28,23714.8475,28334.38,20157.62
2018-12-29,22967.946249999997,27191.6,20551.5
2018-12-30,22650.619166666667,27822.67,20060.93
2018-12-31,23687.78,28320.88,20780.61
2019-01-01,22093.80125,26952.74,19364.46
2019-01-02,25163.338333333333,30003.35,21502.01
2019-01-03,24600.4225,29096.51,21167.11
2019-01-04,24035.367083333334,28140.52,20816.06
2019-01-05,22850.36208333333,26596.45,20165.91
2019-01-06,22389.184999999998,27447.3,19570.33
2019-01-07,23932.26958333333,28798.94,19247.61
2019-01-08,24459.97208333333,29046.7,19518.19
2019-01-09,24193.5325,28798.5,19476.93
2019-01-10,23769.306249999998,28067.93,19512.57
2019-01-11,23776.928750000003,27702.18,19764.37
2019-01-12,22106.720833333336,25912.74,19425.86
2019-01-13,21333.78583333333,26103.54,18726.09
2019-01-14,24185.791666666668,29047.86,19032.35
2019-01-15,24602.794583333332,29223.34,19381.05
2019-01-16,24663.935833333333,29281.87,19094.38
2019-01-17,24468.369583333333,28551.48,18968.28
2019-01-18,23312.16083333333,27400.76,19027.0
2019-01-19,21327.91125,25648.97,18671.67
2019-01-20,20944.287083333333,25830.42,18117.36
2019-01-21,22826.00375,28096.53,18393.36
2019-01-22,23524.3275,28367.48,19583.57
2019-01-23,23617.32083333333,28154.9,19950.96
2019-01-24,23627.939583333336,28106.21,19794.09
2019-01-25,23157.984583333335,27018.0,19721.33
2019-01-26,21357.243333333332,25747.28,19106.35
2019-01-27,20402.26958333333,25507.49,18094.45
2019-01-28,22850.637083333335,27908.88,18173.11
2019-01-29,23167.01,27897.23,18805.49
2019-01-30,23350.7775,28045.59,18962.47
2019-01-31,23950.420833333334,28208.62,19126.89
2019-02-01,23563.614583333332,27374.06,19252.02
2019-02-02,22380.928333333333,26101.71,18994.87
2019-02-03,21421.557083333333,25720.83,18566.99
2019-02-04,24358.908333333336,28727.41,19054.79
2019-02-05,25257.626666666667,29820.06,20529.71
2019-02-06,25071.915416666667,29910.34,21344.88
2019-02-07,24811.486666666664,29527.06,21333.08
2019-02-08,24618.909166666665,28554.5,21008.84
2019-02-09,22260.9025,26020.37,19950.92
2019-02-10,21699.91375,25991.99,19558.79
2019-02-11,24090.372083333335,29155.32,20153.72
2019-02-12,24138.51125,28596.59,20699.56
2019-02-13,24662.118749999998,29050.74,20041.36
2019-02-14,24365.76125,28599.57,19076.35
2019-02-15,23784.211249999997,27527.52,19369.41
2019-02-16,21438.490833333333,25438.79,19411.21
2019-02-17,21447.860416666666,25861.62,19507.9
2019-02-18,23675.797083333335,29473.02,20187.32
2019-02-19,24275.665833333333,29039.46,21039.2
2019-02-20,25064.20708333333,29775.21,21379.39
2019-02-21,24658.727916666667,29075.27,21197.42
2019-02-22,24222.390416666665,28446.1,21278.99
2019-02-23,22245.966249999998,26366.63,19581.27
2019-02-24,21107.085416666665,25694.01,18425.54
2019-02-25,23823.80416666667,28757.59,19331.67
2019-02-26,23901.70708333333,28442.1,19915.61
2019-02-27,23833.95375,28418.72,19841.41
2019-02-28,23428.64625,27790.64,19651.51
2019-03-01,23003.78916666667,26883.19,19585.34
2019-03-02,21772.899999999998,25232.82,19010.21
2019-03-03,20512.062916666666,25447.4,18377.13
2019-03-04,22873.250833333335,27708.99,18615.16
2019-03-05,23779.249166666665,27791.62,19747.73
2019-03-06,24608.02791666667,28826.09,19887.13
2019-03-07,24008.220833333336,27998.15,19927.71
2019-03-08,23712.62125,27374.19,20227.22
2019-03-09,22026.522500000003,25829.18,20263.94
2019-03-10,21303.99347826087,26035.86,18752.73
2019-03-11,23321.32625,27480.47,19736.79
2019-03-12,23664.87875,27652.96,20255.06
2019-03-13,23221.395416666666,27583.4,20152.6
2019-03-14,23024.48041666667,27516.43,19820.52
2019-03-15,22028.618333333332,25896.3,19129.2
2019-03-16,20651.1975,24846.51,18175.37
2019-03-17,19986.869166666667,25058.87,16965.14
2019-03-18,23423.376666666667,28230.21,19213.32
2019-03-19,23208.08583333333,27328.8,19818.22
2019-03-20,23841.885833333334,27431.91,19945.78
2019-03-21,23337.666666666668,27142.01,20052.89
2019-03-22,22901.102499999997,26321.97,19697.51
2019-03-23,20625.796666666665,24416.48,18227.16
2019-03-24,19872.139166666668,24673.82,16953.97
2019-03-25,22960.359583333335,27350.31,18855.7
2019-03-26,23160.260416666668,26935.22,19188.82
2019-03-27,23310.95041666667,26882.96,19229.99
2019-03-28,22660.0725,26655.27,19329.6
2019-03-29,22085.32375,25839.03,19396.71
2019-03-30,20735.85125,24621.03,18368.76
2019-03-31,20483.57125,25690.48,17881.76
2019-04-01,23829.443750000002,28281.79,19131.3
2019-04-02,23143.285416666666,27056.45,19205.99
2019-04-03,22889.024166666666,26689.81,19426.11
2019-04-04,23113.54875,27022.65,19580.19
2019-04-05,23316.498333333333,26497.21,19632.62
2019-04-06,20624.285,24380.22,18599.26
2019-04-07,20735.501666666667,26014.86,18521.41
2019-04-08,24271.367916666666,29182.09,18968.04
2019-04-09,23287.095833333336,26980.01,19588.47
2019-04-10,22668.627083333336,26657.39,19147.8
2019-04-11,22612.03,26585.48,19306.25
2019-04-12,22390.82625,26182.45,19293.18
2019-04-13,20906.14875,25419.48,18847.05
2019-04-14,20212.49541666667,25488.57,18120.24
2019-04-15,22907.92,27041.94,19100.75
2019-04-16,23006.37041666667,27059.7,19483.13
2019-04-17,22620.137083333335,27088.3,19332.45
2019-04-18,24399.729583333334,29187.48,19972.73
2019-04-19,24330.867083333334,28501.92,20515.38
2019-04-20,21199.202083333334,25163.27,19466.07
2019-04-21,20204.895833333332,25032.68,17755.69
2019-04-22,23558.338333333333,28788.22,19068.46
2019-04-23,25016.758749999997,30511.88,19545.79
2019-04-24,25577.644166666665,30925.12,20209.26
2019-04-25,25184.215833333335,30081.49,20227.53
2019-04-26,25142.352916666667,29550.45,20767.99
2019-04-27,22534.068750000002,26996.76,20054.75
2019-04-28,21116.728333333333,26408.17,18796.38
2019-04-29,23574.22208333333,28064.44,19493.15
2019-04-30,23391.087499999998,27703.04,19934.1
2019-05-01,23405.855,27523.79,19988.7
2019-05-02,23637.20875,28040.01,20123.58
2019-05-03,23855.76958333333,27881.03,20173.31
2019-05-04,21722.8125,26150.35,19700.79
2019-05-05,20539.37875,25347.12,18309.99
2019-05-06,23209.523749999997,27613.62,19425.31
2019-05-07,23454.660416666666,27578.65,19960.4
2019-05-08,23854.467916666665,28462.89,20067.51
2019-05-09,24128.97375,28283.44,20174.6
2019-05-10,23925.565000000002,27353.83,20336.22
2019-05-11,22121.8925,25970.16,20214.35
2019-05-12,21251.3975,26313.64,18957.85
2019-05-13,24729.297916666666,29369.8,19947.57
2019-05-14,24872.880833333333,29480.89,20232.42
2019-05-15,24246.479583333334,28123.36,20360.21
2019-05-16,23896.469583333335,27495.69,20257.77
2019-05-17,22792.082916666666,26144.61,19987.9
2019-05-18,21378.197916666668,24629.93,19896.36
2019-05-19,20455.48125,24383.67,18865.17
2019-05-20,22666.8125,26831.74,19070.6
2019-05-21,23170.719166666666,26639.84,19593.85
2019-05-22,22582.2675,26526.06,19504.25
2019-05-23,23019.210833333334,27097.65,19788.22
2019-05-24,22498.602916666667,26272.78,19326.71
2019-05-25,21149.35541666667,24998.5,19392.51
2019-05-26,20094.920000000002,24499.12,18212.62
2019-05-27,20171.000416666666,24906.37,18266.37
2019-05-28,22343.169166666663,26556.71,18725.22
2019-05-29,23252.634583333333,27772.72,19261.84
2019-05-30,23981.664999999997,28294.8,19899.41
2019-05-31,24151.353333333333,28199.96,20071.49
2019-06-01,22653.49875,26971.85,19991.7
2019-06-02,21958.087499999998,26850.14,19560.47
2019-06-03,25086.19208333333,30206.32,20029.87
2019-06-04,26993.611666666668,33223.31,21174.94
2019-06-05,28046.7175,34404.43,21864.89
2019-06-06,26847.497499999998,30978.92,22114.91
2019-06-07,24923.975833333334,28597.64,21163.56
2019-06-08,24059.04125,29057.02,20718.46
2019-06-09,25483.239583333332,32336.28,20917.83
2019-06-10,30324.8025,38726.16,21870.86
2019-06-11,32087.031666666666,40975.79,23683.39
2019-06-12,31945.333333333332,40058.16,24129.87
2019-06-13,29793.48,36036.3,23571.68
2019-06-14,26992.46041666667,31828.89,22151.24
2019-06-15,24217.966666666664,28586.17,21074.2
2019-06-16,23606.647083333333,29101.67,19949.58
2019-06-17,26796.804999999997,32460.61,20894.53
2019-06-18,27841.484166666665,33830.43,22075.42
2019-06-19,28026.650833333333,34064.04,22287.16
2019-06-20,26754.72875,30985.49,22107.62
2019-06-21,25702.05875,28979.96,21613.32
2019-06-22,24372.9175,29309.54,20929.87
2019-06-23,24790.038333333334,31626.38,19871.02
2019-06-24,27821.065000000002,34519.42,21423.33
2019-06-25,27100.49625,31935.7,22040.85
2019-06-26,25798.512083333335,29740.09,21571.44
2019-06-27,25286.310416666664,29423.1,21135.84
2019-06-28,25809.335000000003,30244.19,21138.07
2019-06-29,24304.3,29057.91,20854.18
2019-06-30,24281.10666666667,29982.45,20387.79
2019-07-01,27445.02625,33905.63,21067.28
2019-07-02,27462.302083333332,32950.26,21975.16
2019-07-03,26967.77291666667,31975.55,21882.89
2019-07-04,24438.798333333336,29268.14,21526.36
2019-07-05,27469.41875,33143.73,21946.57
2019-07-06,25817.14625,31534.44,21685.31
2019-07-07,24062.527083333334,29338.98,20759.35
2019-07-08,26033.457916666666,30892.75,21044.93
2019-07-09,26929.051666666666,32396.41,21607.52
2019-07-10,28297.6425,34829.95,21994.18
2019-07-11,30045.259166666667,37518.93,23077.94
2019-07-12,31527.58208333333,40005.75,23531.31
2019-07-13,30222.04875,37942.54,23729.81
2019-07-14,28544.927916666667,36901.64,22231.26
2019-07-15,31362.889166666664,39947.21,23102.95
2019-07-16,30770.67583333333,38099.8,23780.32
2019-07-17,30074.153333333332,36968.61,23722.23
2019-07-18,29121.700833333336,35000.48,23202.86
2019-07-19,28125.116666666665,33533.49,22787.73
2019-07-20,26544.325,32431.45,22475.22
2019-07-21,26487.609166666665,34326.2,21075.32
2019-07-22,31180.340833333335,39999.98,22722.06
2019-07-23,32805.787083333336,41609.96,24393.61
2019-07-24,34451.582916666666,43783.25,25483.86
2019-07-25,33975.0375,43069.46,25078.08
2019-07-26,33048.660833333335,41715.71,24724.06
2019-07-27,31736.63875,40594.09,24660.44
2019-07-28,31792.644166666665,41860.52,24014.47
2019-07-29,31995.497916666664,40193.6,24317.55
2019-07-30,30969.69875,38621.71,23774.47
2019-07-31,30713.30916666667,38159.82,23631.61
2019-08-01,30715.132916666666,38231.18,23706.74
2019-08-02,32331.70041666667,41208.24,24426.9
2019-08-03,30638.0975,39170.21,23892.62
2019-08-04,29082.141666666666,37378.2,22739.91
2019-08-05,31854.86333333333,40965.67,23311.81
2019-08-06,31876.434583333335,40166.32,23965.57
2019-08-07,31121.774166666666,38692.59,24126.46
2019-08-08,30213.4875,37169.53,23593.53
2019-08-09,28919.02666666667,35265.95,22807.97
2019-08-10,26340.191666666666,32064.7,22056.86
2019-08-11,25981.868749999998,32995.84,21280.98
2019-08-12,30001.756666666668,38218.68,22334.96
2019-08-13,31427.055833333332,40244.39,23437.88
2019-08-14,32985.10166666666,43506.82,23641.64
2019-08-15,33728.762083333335,44285.83,24632.15
2019-08-16,32655.665833333333,42028.98,24451.37
2019-08-17,28160.71541666667,34760.05,23026.17
2019-08-18,21873.177083333332,27513.98,18422.92
2019-08-19,28969.602499999997,36401.22,21887.19
2019-08-20,29840.997916666664,37519.22,22505.26
2019-08-21,30569.947083333333,39358.28,22733.55
2019-08-22,31308.09875,39721.13,23488.56
2019-08-23,30701.455,38313.63,23692.07
2019-08-24,28548.49166666667,36077.89,22896.31
2019-08-25,28856.409166666668,37181.23,22924.65
2019-08-26,32649.111666666668,41916.95,23658.99
2019-08-27,33415.212916666664,42919.16,24555.64
2019-08-28,32802.34291666667,41759.05,24731.21
2019-08-29,32213.67625,40449.07,24168.94
2019-08-30,31158.868333333332,38941.43,23980.91
2019-08-31,30579.0125,39169.87,23786.91
2019-09-01,30678.486666666668,40083.44,23300.66
2019-09-02,31145.505833333333,40383.45,23373.6
2019-09-03,33367.19708333333,42527.18,24242.48
2019-09-04,33889.96083333334,43062.02,24689.44
2019-09-05,34114.22166666667,42976.44,25313.39
2019-09-06,33166.435,41909.17,24877.74
2019-09-07,28586.98625,34339.93,23704.19
2019-09-08,25808.29125,31918.99,21996.21
2019-09-09,27753.196249999997,33704.84,21372.24
2019-09-10,27547.602499999997,32409.44,22013.06
2019-09-11,28331.125416666666,34673.45,22095.52
