DATE,STATION,NAME,DAPR,MDPR,PRCP,SNOW,SNWD,TMAX,TMIN,TOBS
2017-03-03,USC00048135,"SHASTA DAM, CA US",,,0.0,0.0,0.0,66.0,37.0,39.98273386191418
2017-03-04,USC00048135,"SHASTA DAM, CA US",,,0.04,0.0,0.0,57.0,40.0,40.08363830504249
2017-03-05,USC00048135,"SHASTA DAM, CA US",,,0.32,0.0,0.0,66.0,34.0,37.87014762161597
2017-03-06,USC00048135,"SHASTA DAM, CA US",,,0.02,0.0,0.0,50.0,36.0,36.01791318883768
2017-03-07,USC00048135,"SHASTA DAM, CA US",,,0.24,0.0,0.0,44.0,36.0,42.014845060760145
2017-03-08,USC00048135,"SHASTA DAM, CA US",,,0.01,0.0,0.0,46.0,42.0,44.96986842378987
2017-03-09,USC00048135,"SHASTA DAM, CA US",,,0.34,0.0,0.0,64.0,45.0,50.04965254413114
2017-03-10,USC00048135,"SHASTA DAM, CA US",,,0.02,0.0,0.0,70.0,50.0,55.040265925119776
2017-03-11,USC00048135,"SHASTA DAM, CA US",,,0.0,0.0,0.0,75.0,49.0,49.96275671530172
2017-03-12,USC00048135,"SHASTA DAM, CA US",,,0.0,0.0,0.0,76.0,49.0,55.10608906193969
2017-03-13,USC00048135,"SHASTA DAM, CA US",,,0.0,0.0,0.0,80.0,51.0,52.05606104268773
2017-03-14,USC00048135,"SHASTA DAM, CA US",,,0.0,0.0,0.0,81.0,51.0,51.15734751176053
2017-03-15,USC00048135,"SHASTA DAM, CA US",,,0.0,0.0,0.0,77.0,49.0,56.99335714104455
2017-03-16,USC00048135,"SHASTA DAM, CA US",,,0.33,0.0,0.0,76.0,50.0,53.96782354783375
2017-03-17,USC00048135,"SHASTA DAM, CA US",,,0.02,0.0,0.0,77.0,51.0,55.97915339472013
2017-03-18,USC00048135,"SHASTA DAM, CA US",,,0.0,0.0,0.0,77.0,52.0,56.11783168774331
2017-03-19,USC00048135,"SHASTA DAM, CA US",,,0.01,0.0,0.0,77.0,53.0,55.985130296678115
2017-03-20,USC00048135,"SHASTA DAM, CA US",,,0.16,0.0,0.0,64.0,51.0,52.99123562118826
2017-03-21,USC00048135,"SHASTA DAM, CA US",,,2.39,0.0,0.0,63.0,49.0,53.19609731230986
2017-03-22,USC00048135,"SHASTA DAM, CA US",,,0.92,0.0,0.0,68.0,52.0,54.865552139444134
2017-03-23,USC00048135,"SHASTA DAM, CA US",,,0.09,0.0,0.0,64.0,47.0,50.0356820126978
2017-03-24,USC00048135,"SHASTA DAM, CA US",,,0.95,0.0,0.0,63.0,44.0,49.99385442524873
2017-03-25,USC00048135,"SHASTA DAM, CA US",,,1.13,0.0,0.0,65.0,41.0,51.97493910427656
2017-03-26,USC00048135,"SHASTA DAM, CA US",,,0.24,0.0,0.0,66.0,42.0,45.90466373707908
2017-03-27,USC00048135,"SHASTA DAM, CA US",,,0.54,0.0,0.0,49.0,39.0,39.93360806000194
2017-03-28,USC00048135,"SHASTA DAM, CA US",,,0.0,0.0,0.0,64.0,40.0,45.95919093028713
2017-03-29,USC00048135,"SHASTA DAM, CA US",,,0.02,0.0,0.0,76.0,46.0,53.049574051254886
2017-03-30,USC00048135,"SHASTA DAM, CA US",,,0.04,0.0,0.0,77.0,47.0,51.08524411125939
2017-03-31,USC00048135,"SHASTA DAM, CA US",,,0.0,0.0,0.0,75.0,46.0,48.82211905160848
2017-04-01,USC00048135,"SHASTA DAM, CA US",,,0.0,0.0,0.0,75.0,46.0,54.879843504412825
2017-04-02,,,,,0.0,,,74.33333333333333,47.333333333333336,54.388122219451155
2017-04-03,,,,,0.0,,,73.66666666666667,48.666666666666664,53.72989258600634
2017-04-04,USC00048135,"SHASTA DAM, CA US",,,0.0,0.0,0.0,73.0,50.0,52.85363402041093
2017-04-05,USC00048135,"SHASTA DAM, CA US",,,0.0,0.0,0.0,80.0,53.0,60.08742887070677
2017-04-06,USC00048135,"SHASTA DAM, CA US",,,1.13,0.0,0.0,80.0,48.0,55.99860286063345
2017-04-07,USC00048135,"SHASTA DAM, CA US",,,2.35,0.0,0.0,77.0,48.0,53.074707190328155
2017-04-08,USC00048135,"SHASTA DAM, CA US",,,1.02,0.0,0.0,60.0,42.0,54.91482628942242
2017-04-09,USC00048135,"SHASTA DAM, CA US",,,0.02,0.0,0.0,70.0,40.0,44.8609976278427
2017-04-10,USC00048135,"SHASTA DAM, CA US",,,0.05,0.0,0.0,58.0,42.0,43.96913463432769
2017-04-11,USC00048135,"SHASTA DAM, CA US",,,0.11,0.0,0.0,62.0,44.0,45.973572439715014
2017-04-12,USC00048135,"SHASTA DAM, CA US",,,0.75,,,62.0,44.0,47.96798220782583
2017-04-13,USC00048135,"SHASTA DAM, CA US",,,0.37,0.0,0.0,57.0,43.0,49.96098026956219
2017-04-14,USC00048135,"SHASTA DAM, CA US",,,0.03,0.0,0.0,60.0,40.0,48.16928892148606
2017-04-15,USC00048135,"SHASTA DAM, CA US",,,0.0,0.0,0.0,67.0,39.0,48.83001934765255
2017-04-16,USC00048135,"SHASTA DAM, CA US",,,0.0,0.0,0.0,77.0,44.0,57.915512594935215
2017-04-17,USC00048135,"SHASTA DAM, CA US",,,1.02,0.0,,58.0,38.0,47.958141630129525
2017-04-18,USC00048135,"SHASTA DAM, CA US",,,1.9,0.0,0.0,57.0,48.0,50.00239850654109
2017-04-19,USC00048135,"SHASTA DAM, CA US",,,0.34,0.0,0.0,73.0,45.0,55.07110138992676
2017-04-20,USC00048135,"SHASTA DAM, CA US",,,0.34,0.0,0.0,72.0,43.0,56.086536188427594
2017-04-21,USC00048135,"SHASTA DAM, CA US",,,0.02,0.0,0.0,74.0,45.0,51.10765236114465
2017-04-22,USC00048135,"SHASTA DAM, CA US",,,0.02,0.0,0.0,79.0,44.0,59.04814542838119
2017-04-23,USC00048135,"SHASTA DAM, CA US",,,0.0,0.0,0.0,69.0,51.0,52.82699791715272
2017-04-24,USC00048135,"SHASTA DAM, CA US",,,0.0,0.0,0.0,70.0,50.0,50.83356321303554
2017-04-25,USC00048135,"SHASTA DAM, CA US",,,0.22,0.0,0.0,63.0,46.0,48.11472899721697
2017-04-26,USC00048135,"SHASTA DAM, CA US",,,0.12,0.0,0.0,67.0,44.0,50.10826265176806
2017-04-27,USC00048135,"SHASTA DAM, CA US",,,0.48,0.0,0.0,67.0,47.0,51.0636021072945
2017-04-28,USC00048135,"SHASTA DAM, CA US",,,0.0,0.0,0.0,81.0,45.0,48.91797301455796
2017-04-29,USC00048135,"SHASTA DAM, CA US",,,0.0,0.0,0.0,82.0,47.0,51.96774785465589
2017-04-30,USC00048135,"SHASTA DAM, CA US",,,0.0,0.0,0.0,83.0,50.0,59.96011355485191
2017-05-01,USC00048135,"SHASTA DAM, CA US",,,0.0,0.0,0.0,82.0,58.0,59.89752686729985
2017-05-02,USC00048135,"SHASTA DAM, CA US",,,0.0,0.0,0.0,88.0,58.0,64.0259048633932
2017-05-03,USC00048135,"SHASTA DAM, CA US",,,0.0,0.0,0.0,92.0,60.0,69.21554696479616
2017-05-04,USC00048135,"SHASTA DAM, CA US",,,0.0,0.0,0.0,95.0,61.0,66.95043728448913
2017-05-05,USC00048135,"SHASTA DAM, CA US",,,0.0,0.0,0.0,95.0,56.0,62.12967742997625
2017-05-06,USC00048135,"SHASTA DAM, CA US",,,0.0,0.0,0.0,79.0,54.0,57.911466028402884
2017-05-07,USC00048135,"SHASTA DAM, CA US",,,0.0,0.0,0.0,77.0,49.0,53.84633368947149
2017-05-08,USC00048135,"SHASTA DAM, CA US",,,0.0,0.0,0.0,76.0,54.0,62.09874957424613
2017-05-09,USC00048135,"SHASTA DAM, CA US",,,0.0,0.0,0.0,85.0,61.0,64.97811858904322
2017-05-10,USC00048135,"SHASTA DAM, CA US",,,0.0,0.0,0.0,92.0,61.0,65.12712487561113
2017-05-11,USC00048135,"SHASTA DAM, CA US",,,0.0,0.0,0.0,89.0,59.0,62.147089345319635
2017-05-12,USC00048135,"SHASTA DAM, CA US",,,0.0,0.0,0.0,80.0,52.0,54.972159203566385
2017-05-13,USC00048135,"SHASTA DAM, CA US",,,0.0,0.0,0.0,91.0,45.0,49.134301623682326
2017-05-14,USC00048135,"SHASTA DAM, CA US",,,0.0,0.0,0.0,72.0,40.0,56.912394511242546
2017-05-15,USC00048135,"SHASTA DAM, CA US",,,0.0,0.0,0.0,73.0,51.0,54.910820086818944
2017-05-16,USC00048135,"SHASTA DAM, CA US",,,0.01,0.0,0.0,79.0,53.0,53.107227442925
2017-05-17,USC00048135,"SHASTA DAM, CA US",,,0.04,0.0,0.0,63.0,44.0,48.845219268354356
2017-05-18,USC00048135,"SHASTA DAM, CA US",,,0.0,0.0,0.0,85.0,48.0,59.999844112977215
2017-05-19,USC00048135,"SHASTA DAM, CA US",,,0.0,0.0,0.0,84.0,59.0,63.124965344390844
2017-05-20,USC00048135,"SHASTA DAM, CA US",,,0.0,0.0,0.0,87.0,57.0,65.13167905146136
2017-05-21,USC00048135,"SHASTA DAM, CA US",,,0.0,0.0,0.0,95.0,60.0,74.95673322006506
2017-05-22,USC00048135,"SHASTA DAM, CA US",,,0.0,0.0,0.0,93.0,62.0,74.10092305845284
2017-05-23,USC00048135,"SHASTA DAM, CA US",,,0.0,0.0,0.0,99.0,67.0,69.88770689065403
2017-05-24,USC00048135,"SHASTA DAM, CA US",,,0.0,0.0,0.0,96.0,63.5,66.93326303009815
2017-05-25,USC00048135,"SHASTA DAM, CA US",,,0.0,0.0,0.0,93.0,60.0,64.0230409535445
2017-05-26,USC00048135,"SHASTA DAM, CA US",,,0.0,0.0,0.0,89.0,59.0,67.03777511132284
2017-05-27,USC00048135,"SHASTA DAM, CA US",,,0.0,0.0,0.0,91.0,61.0,69.89522730991153
2017-05-28,USC00048135,"SHASTA DAM, CA US",,,0.0,0.0,0.0,94.0,63.0,70.18622766553786
2017-05-29,USC00048135,"SHASTA DAM, CA US",,,0.0,0.0,0.0,93.5,64.5,69.81225371637153
2017-05-30,USC00048135,"SHASTA DAM, CA US",,,0.0,0.0,0.0,93.0,66.0,70.00542038799553
2017-05-31,USC00048135,"SHASTA DAM, CA US",,,0.14,0.0,0.0,83.0,56.0,67.51959074950047
2017-06-01,USC00048135,"SHASTA DAM, CA US",,,0.02,0.0,0.0,74.0,56.0,64.82530403347555
2017-06-02,USC00048135,"SHASTA DAM, CA US",,,0.0,0.0,0.0,90.0,64.0,72.13241294017907
2017-06-03,USC00048135,"SHASTA DAM, CA US",,,0.0,0.0,0.0,91.0,63.0,72.92595236014947
2017-06-04,USC00048135,"SHASTA DAM, CA US",,,0.0,0.0,0.0,92.0,64.0,67.00984551888732
2017-06-05,USC00048135,"SHASTA DAM, CA US",,,0.0,0.0,0.0,90.0,65.0,67.03280382976735
2017-06-06,USC00048135,"SHASTA DAM, CA US",,,0.0,0.0,0.0,91.5,62.5,66.85457420418516
2017-06-07,USC00048135,"SHASTA DAM, CA US",,,0.0,0.0,0.0,93.0,60.0,66.8927861714368
2017-06-08,USC00048135,"SHASTA DAM, CA US",,,0.37,0.0,0.0,91.0,53.0,56.15630278272551
2017-06-09,USC00048135,"SHASTA DAM, CA US",,,0.0,0.0,0.0,85.0,52.5,56.4934168357554
2017-06-10,USC00048135,"SHASTA DAM, CA US",,,0.03,0.0,0.0,79.0,52.0,56.730294251521514
2017-06-11,USC00048135,"SHASTA DAM, CA US",,,0.0,0.0,0.0,73.0,49.5,53.46980783499368
2017-06-12,USC00048135,"SHASTA DAM, CA US",,,0.0,0.0,0.0,67.0,47.0,49.99670981089598
2017-06-13,USC00048135,"SHASTA DAM, CA US",,,0.0,0.0,0.0,75.5,49.0,57.521937064803794
2017-06-14,USC00048135,"SHASTA DAM, CA US",,,0.0,0.0,0.0,84.0,51.0,64.80011222638682
2017-06-15,USC00048135,"SHASTA DAM, CA US",,,0.0,0.0,0.0,92.0,50.0,65.99706913787487
2017-06-16,USC00048135,"SHASTA DAM, CA US",,,0.0,0.0,0.0,92.0,51.0,71.91673479251675
2017-06-17,USC00048135,"SHASTA DAM, CA US",,,0.0,0.0,0.0,95.0,69.0,73.02210345430125
2017-06-18,USC00048135,"SHASTA DAM, CA US",,,0.0,0.0,0.0,96.0,73.0,80.05063360046356
2017-06-19,USC00048135,"SHASTA DAM, CA US",,,0.0,0.0,0.0,102.0,77.0,82.03999941295598
2017-06-20,USC00048135,"SHASTA DAM, CA US",,,0.0,0.0,0.0,103.0,79.0,82.14039732563114
2017-06-21,USC00048135,"SHASTA DAM, CA US",,,0.0,0.0,0.0,103.0,73.0,85.21905701342628
2017-06-22,USC00048135,"SHASTA DAM, CA US",,,0.0,0.0,0.0,104.0,71.0,85.88663964807029
2017-06-23,USC00048135,"SHASTA DAM, CA US",,,0.0,0.0,0.0,108.0,72.0,85.9618019649858
2017-06-24,USC00048135,"SHASTA DAM, CA US",,,0.0,0.0,0.0,109.0,71.0,82.07430617435193
2017-06-25,USC00048135,"SHASTA DAM, CA US",,,0.0,0.0,0.0,108.0,75.0,79.98732038858205
2017-06-26,USC00048135,"SHASTA DAM, CA US",,,0.0,0.0,0.0,99.5,70.0,74.72772139544992
2017-06-27,USC00048135,"SHASTA DAM, CA US",,,0.0,0.0,0.0,91.0,65.0,69.98074532893985
2017-06-28,USC00048135,"SHASTA DAM, CA US",,,0.0,0.0,0.0,93.0,67.0,71.1234146987462
2017-06-29,USC00048135,"SHASTA DAM, CA US",,,0.0,0.0,0.0,95.0,62.0,71.86052585576736
2017-06-30,USC00048135,"SHASTA DAM, CA US",,,0.0,0.0,0.0,99.5,63.5,72.02205045132767
2017-07-01,USC00048135,"SHASTA DAM, CA US",,,0.0,0.0,0.0,104.0,65.0,71.80926385337347
2017-07-02,USC00048135,"SHASTA DAM, CA US",,,0.0,0.0,0.0,101.0,67.0,75.08700296418994
2017-07-03,USC00048135,"SHASTA DAM, CA US",,,0.0,0.0,0.0,101.0,72.0,76.02415642811872
2017-07-04,USC00048135,"SHASTA DAM, CA US",,,0.0,0.0,0.0,101.0,70.0,75.94319162214472
2017-07-05,USC00048135,"SHASTA DAM, CA US",,,0.0,0.0,0.0,98.0,68.0,69.95820504687653
2017-07-06,USC00048135,"SHASTA DAM, CA US",,,0.0,0.0,0.0,97.0,65.0,76.85009319287826
2017-07-07,USC00048135,"SHASTA DAM, CA US",,,0.0,0.0,0.0,101.0,70.0,74.10076320662006
2017-07-08,USC00048135,"SHASTA DAM, CA US",,,0.0,0.0,0.0,103.0,70.0,74.92006492082429
2017-07-09,USC00048135,"SHASTA DAM, CA US",,,0.0,0.0,0.0,108.0,74.0,78.05002987690278
2017-07-10,USC00048135,"SHASTA DAM, CA US",,,0.0,0.0,0.0,103.0,73.0,75.90380896261233
2017-07-11,USC00048135,"SHASTA DAM, CA US",,,0.0,0.0,0.0,103.0,74.0,78.2198402766491
2017-07-12,USC00048135,"SHASTA DAM, CA US",,,0.0,0.0,0.0,99.0,71.0,74.1559664738331
2017-07-13,USC00048135,"SHASTA DAM, CA US",,,0.0,0.0,0.0,101.0,70.0,74.20737446154797
2017-07-14,USC00048135,"SHASTA DAM, CA US",,,0.0,0.0,0.0,101.0,70.0,74.21905292295583
2017-07-15,USC00048135,"SHASTA DAM, CA US",,,0.0,0.0,0.0,100.0,70.0,76.93654791402572
2017-07-16,USC00048135,"SHASTA DAM, CA US",,,0.0,0.0,0.0,103.0,71.0,78.9115868731135
2017-07-17,USC00048135,"SHASTA DAM, CA US",,,0.0,0.0,0.0,101.0,75.0,77.20261345205957
2017-07-18,USC00048135,"SHASTA DAM, CA US",,,0.0,0.0,0.0,101.0,71.0,74.98589290279664
2017-07-19,USC00048135,"SHASTA DAM, CA US",,,0.0,0.0,0.0,98.0,69.0,76.083321793778
2017-07-20,USC00048135,"SHASTA DAM, CA US",,,0.0,0.0,0.0,98.0,68.0,71.93793187177273
2017-07-21,USC00048135,"SHASTA DAM, CA US",,,0.0,0.0,0.0,99.0,68.0,72.93957669083207
2017-07-22,USC00048135,"SHASTA DAM, CA US",,,0.0,0.0,0.0,102.0,71.0,80.08299583318016
2017-07-23,USC00048135,"SHASTA DAM, CA US",,,0.0,0.0,0.0,106.0,71.0,77.80301262162354
2017-07-24,USC00048135,"SHASTA DAM, CA US",,,0.0,0.0,0.0,102.0,73.0,74.07831749745391
2017-07-25,USC00048135,"SHASTA DAM, CA US",,,0.0,0.0,0.0,100.0,71.0,73.05244737997823
2017-07-26,USC00048135,"SHASTA DAM, CA US",,,0.0,0.0,0.0,101.0,71.0,73.946984558465
2017-07-27,USC00048135,"SHASTA DAM, CA US",,,0.0,0.0,0.0,102.0,70.0,75.00241832460564
2017-07-28,USC00048135,"SHASTA DAM, CA US",,,0.0,0.0,0.0,103.0,73.0,75.01808545322895
2017-07-29,USC00048135,"SHASTA DAM, CA US",,,0.0,0.0,0.0,102.0,73.0,77.0237027652197
2017-07-30,USC00048135,"SHASTA DAM, CA US",,,0.0,0.0,0.0,102.0,68.0,71.06901430579744
2017-07-31,USC00048135,"SHASTA DAM, CA US",,,0.0,0.0,0.0,105.0,71.0,76.91850175093931
2017-08-01,USC00048135,"SHASTA DAM, CA US",,,0.0,0.0,0.0,106.0,77.0,79.26977256310943
2017-08-02,USC00048135,"SHASTA DAM, CA US",,,0.0,0.0,0.0,110.0,78.0,79.9794405952001
2017-08-03,USC00048135,"SHASTA DAM, CA US",,,0.0,0.0,0.0,107.0,72.0,79.9869305787735
2017-08-04,USC00048135,"SHASTA DAM, CA US",,,0.0,0.0,0.0,103.0,73.0,76.19446892688863
2017-08-05,USC00048135,"SHASTA DAM, CA US",,,0.02,0.0,0.0,100.0,74.0,76.81709528697432
2017-08-06,USC00048135,"SHASTA DAM, CA US",,,0.0,0.0,0.0,100.0,73.0,76.19342562477556
2017-08-07,USC00048135,"SHASTA DAM, CA US",,,0.0,0.0,0.0,100.5,73.0,75.00934601080608
2017-08-08,USC00048135,"SHASTA DAM, CA US",,,0.05,0.0,0.0,101.0,73.0,73.94698235437463
2017-08-09,USC00048135,"SHASTA DAM, CA US",,,0.0,0.0,0.0,99.0,73.0,75.88803476601407
2017-08-10,USC00048135,"SHASTA DAM, CA US",,,0.0,0.0,0.0,97.0,70.0,77.8730898278268
2017-08-11,USC00048135,"SHASTA DAM, CA US",,,0.01,0.0,0.0,99.0,68.0,77.96581764345393
2017-08-12,USC00048135,"SHASTA DAM, CA US",,,0.0,0.0,0.0,101.0,70.0,71.02779832770356
2017-08-13,USC00048135,"SHASTA DAM, CA US",,,0.0,0.0,0.0,100.0,71.0,75.06224965394732
2017-08-14,USC00048135,"SHASTA DAM, CA US",,,0.0,0.0,0.0,96.0,69.0,71.02660161825767
2017-08-15,USC00048135,"SHASTA DAM, CA US",,,0.0,0.0,0.0,96.0,64.0,66.94897921961143
2017-08-16,USC00048135,"SHASTA DAM, CA US",,,0.0,0.0,0.0,92.0,60.0,71.13395124769124
2017-08-17,USC00048135,"SHASTA DAM, CA US",,,0.0,0.0,0.0,99.0,65.0,73.26738031074873
2017-08-18,USC00048135,"SHASTA DAM, CA US",,,0.0,0.0,0.0,100.0,69.0,76.14946249860384
2017-08-19,USC00048135,"SHASTA DAM, CA US",,,0.0,0.0,0.0,105.0,75.0,75.96407089089703
2017-08-20,USC00048135,"SHASTA DAM, CA US",,,0.0,0.0,0.0,100.0,76.0,76.0502078733418
2017-08-21,USC00048135,"SHASTA DAM, CA US",,,0.0,0.0,0.0,102.0,72.0,73.05661748357484
2017-08-22,USC00048135,"SHASTA DAM, CA US",,,0.0,0.0,0.0,93.0,71.0,73.16036764090896
2017-08-23,USC00048135,"SHASTA DAM, CA US",,,0.0,0.0,0.0,96.0,72.0,72.96618192326936
2017-08-24,USC00048135,"SHASTA DAM, CA US",,,0.0,0.0,0.0,99.0,62.0,75.90350825656301
2017-08-25,USC00048135,"SHASTA DAM, CA US",,,0.0,0.0,0.0,98.0,69.0,72.11338512915009
2017-08-26,USC00048135,"SHASTA DAM, CA US",,,0.0,0.0,0.0,96.0,63.0,73.04063770949855
2017-08-27,USC00048135,"SHASTA DAM, CA US",,,0.0,0.0,0.0,103.0,73.0,77.88912386867632
2017-08-28,USC00048135,"SHASTA DAM, CA US",,,0.0,0.0,0.0,104.0,75.0,78.0705573659015
2017-08-29,USC00048135,"SHASTA DAM, CA US",,,0.0,0.0,0.0,106.0,76.0,77.18382554612617
2017-08-30,USC00048135,"SHASTA DAM, CA US",,,0.0,0.0,0.0,101.0,69.0,72.93062404614685
2017-08-31,USC00048135,"SHASTA DAM, CA US",,,0.0,0.0,0.0,98.0,67.5,73.4108998415306
2017-09-01,USC00048135,"SHASTA DAM, CA US",,,0.0,0.0,0.0,95.0,66.0,74.00300637516972
2017-09-02,USC00048135,"SHASTA DAM, CA US",,,0.0,0.0,0.0,101.0,69.0,75.06802994945396
2017-09-03,USC00048135,"SHASTA DAM, CA US",,,0.0,0.0,0.0,106.0,72.0,75.99250866682357
2017-09-04,USC00048135,"SHASTA DAM, CA US",,,0.0,0.0,0.0,106.0,76.0,84.11344252757979
2017-09-05,USC00048135,"SHASTA DAM, CA US",,,0.0,0.0,0.0,106.0,72.0,73.02607072907745
2017-09-06,USC00048135,"SHASTA DAM, CA US",,,0.0,0.0,0.0,96.0,73.0,75.1011653670229
2017-09-07,USC00048135,"SHASTA DAM, CA US",,,0.11,0.0,0.0,95.0,66.0,73.92791752871037
2017-09-08,USC00048135,"SHASTA DAM, CA US",,,0.16,0.0,0.0,89.0,63.0,63.87722783989282
2017-09-09,USC00048135,"SHASTA DAM, CA US",,,0.0,0.0,0.0,96.0,64.0,69.96599663078064
2017-09-10,USC00048135,"SHASTA DAM, CA US",,,0.0,0.0,0.0,95.0,69.0,74.86535533294717
2017-09-11,USC00048135,"SHASTA DAM, CA US",,,0.0,0.0,0.0,103.0,64.0,81.04093244744351
2017-09-12,USC00048135,"SHASTA DAM, CA US",,,0.0,0.0,0.0,104.0,76.0,76.79832960947815
2017-09-13,USC00048135,"SHASTA DAM, CA US",,,0.0,0.0,0.0,99.0,70.0,71.95472727853473
2017-09-14,USC00048135,"SHASTA DAM, CA US",,,0.0,0.0,0.0,101.0,62.0,62.971404255955456
2017-09-15,USC00048135,"SHASTA DAM, CA US",,,0.0,0.0,0.0,86.0,54.0,60.89533635193841
2017-09-16,USC00048135,"SHASTA DAM, CA US",,,0.0,0.0,0.0,86.0,53.0,67.96936463111528
2017-09-17,USC00048135,"SHASTA DAM, CA US",,,0.0,0.0,0.0,84.0,55.0,56.00042715807007
2017-09-18,USC00048135,"SHASTA DAM, CA US",,,0.0,0.0,0.0,86.0,56.0,64.12692327937792
2017-09-19,USC00048135,"SHASTA DAM, CA US",,,0.0,0.0,0.0,78.0,53.0,53.89592640549617
2017-09-20,USC00048135,"SHASTA DAM, CA US",,,0.0,0.0,0.0,80.0,54.0,64.03573372911741
2017-09-21,USC00048135,"SHASTA DAM, CA US",,,0.0,0.0,0.0,79.0,52.0,55.055575877885715
2017-09-22,USC00048135,"SHASTA DAM, CA US",,,0.0,0.0,0.0,79.0,49.0,52.99788314488297
2017-09-23,USC00048135,"SHASTA DAM, CA US",,,0.0,0.0,0.0,77.0,50.0,59.95019583038056
2017-09-24,USC00048135,"SHASTA DAM, CA US",,,0.0,0.0,0.0,79.0,52.0,55.8861008135436
2017-09-25,USC00048135,"SHASTA DAM, CA US",,,0.0,0.0,0.0,82.0,56.0,62.1898565458684
2017-09-26,USC00048135,"SHASTA DAM, CA US",,,0.0,0.0,0.0,86.0,62.0,66.00726405026485
2017-09-27,USC00048135,"SHASTA DAM, CA US",,,0.0,0.0,0.0,87.0,66.0,68.96844440101124
2017-09-28,USC00048135,"SHASTA DAM, CA US",,,0.0,0.0,0.0,87.0,65.0,68.2121550091543
2017-09-29,USC00048135,"SHASTA DAM, CA US",,,0.0,0.0,0.0,84.0,63.0,66.02222865859959
2017-09-30,USC00048135,"SHASTA DAM, CA US",,,0.0,0.0,0.0,82.0,60.0,65.25434977623834
2017-10-01,USC00048135,"SHASTA DAM, CA US",,,0.0,0.0,0.0,81.0,55.0,59.858368115443525
2017-10-02,USC00048135,"SHASTA DAM, CA US",,,0.0,0.0,0.0,80.0,54.0,54.976286113326886
2017-10-03,USC00048135,"SHASTA DAM, CA US",,,0.0,0.0,0.0,78.0,53.0,55.8629980753097
2017-10-04,USC00048135,"SHASTA DAM, CA US",,,0.0,0.0,0.0,76.0,52.0,56.98778767198623
2017-10-05,USC00048135,"SHASTA DAM, CA US",,,0.0,0.0,0.0,81.0,51.0,54.987309207616235
2017-10-06,USC00048135,"SHASTA DAM, CA US",,,0.0,0.0,0.0,79.0,50.0,50.95419680795817
2017-10-07,USC00048135,"SHASTA DAM, CA US",,,0.0,0.0,0.0,80.5,50.0,54.00538886068226
2017-10-08,USC00048135,"SHASTA DAM, CA US",,,0.0,0.0,0.0,82.0,50.0,56.959070287708315
2017-10-09,USC00048135,"SHASTA DAM, CA US",,,0.0,0.0,0.0,82.0,52.0,55.48896266635216
2017-10-10,USC00048135,"SHASTA DAM, CA US",,,0.0,0.0,0.0,82.0,54.0,54.0
2017-10-11,USC00048135,"SHASTA DAM, CA US",,,0.0,0.0,0.0,82.0,53.0,54.144282147475145
2017-10-12,USC00048135,"SHASTA DAM, CA US",,,0.0,0.0,0.0,77.0,47.0,49.88912505915641
2017-10-13,USC00048135,"SHASTA DAM, CA US",,,0.0,0.0,0.0,80.0,48.0,56.021236374602886
2017-10-14,USC00048135,"SHASTA DAM, CA US",,,0.0,0.0,0.0,82.0,50.0,54.88073548371308
2017-10-15,USC00048135,"SHASTA DAM, CA US",,,0.0,0.0,0.0,82.0,50.0,59.91650549509382
2017-10-16,USC00048135,"SHASTA DAM, CA US",,,0.0,0.0,0.0,81.0,56.0,56.92717353460436
2017-10-17,USC00048135,"SHASTA DAM, CA US",,,0.0,0.0,0.0,85.0,55.0,55.0
2017-10-18,USC00048135,"SHASTA DAM, CA US",,,0.0,0.0,0.0,84.0,55.0,56.017542182141305
2017-10-19,USC00048135,"SHASTA DAM, CA US",,,0.0,0.0,0.0,81.0,50.0,56.88932729089163
2017-10-20,USC00048135,"SHASTA DAM, CA US",,,0.47,0.0,0.0,79.0,45.0,54.95864935402739
2017-10-21,USC00048135,"SHASTA DAM, CA US",,,0.0,0.0,0.0,82.0,43.0,46.9008854587084
2017-10-22,USC00048135,"SHASTA DAM, CA US",,,0.02,0.0,0.0,67.0,44.0,49.89646902299953
2017-10-23,USC00048135,"SHASTA DAM, CA US",,,0.0,0.0,0.0,72.0,50.0,65.1133559632161
2017-10-24,USC00048135,"SHASTA DAM, CA US",,,0.0,0.0,0.0,83.0,64.0,69.86080146639075
2017-10-25,USC00048135,"SHASTA DAM, CA US",,,0.0,0.0,0.0,86.0,56.0,60.007468470131975
2017-10-26,USC00048135,"SHASTA DAM, CA US",,,0.0,0.0,0.0,88.0,56.0,61.16980733662759
2017-10-27,USC00048135,"SHASTA DAM, CA US",,,0.0,0.0,0.0,89.0,55.0,62.1206158426735
2017-10-28,USC00048135,"SHASTA DAM, CA US",,,0.0,0.0,0.0,90.0,56.0,63.04253585351961
2017-10-29,USC00048135,"SHASTA DAM, CA US",,,0.0,0.0,0.0,88.0,55.0,65.99837460269444
2017-10-30,USC00048135,"SHASTA DAM, CA US",,,0.0,0.0,0.0,86.0,53.0,60.07366420623653
2017-10-31,USC00048135,"SHASTA DAM, CA US",,,0.0,0.0,0.0,90.0,56.0,60.03693939015687
2017-11-01,USC00048135,"SHASTA DAM, CA US",,,0.0,0.0,0.0,79.0,50.0,50.142262574034255
2017-11-02,USC00048135,"SHASTA DAM, CA US",,,0.0,0.0,0.0,65.0,50.0,51.48662810764784
